function_id,software_unit_id,source_path,line,qualified_name,visibility,signature,return_contract,responsibility,preconditions,postconditions,explicit_exceptions,side_effects,concurrency,call_dependencies,branch_points,line_span,risk,architecture_id,requirement_ids,test_references,verification_disposition,design_status
FUN-F3D127C2A7,UNIT-5C3B60E30A,src/data/fetcher.py,71,utc8_now,public,(),datetime,As-built responsibility derived from `utc8_now` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,datetime.now,0,2,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,,static-and-component,baselined-as-built
FUN-782624F6ED,UNIT-5C3B60E30A,src/data/fetcher.py,75,format_utc8,public,"(iso_value: object, *, fmt: str='%Y-%m-%d %H:%M')",str,Format an ISO UTC timestamp for UI display in Beijing time (UTC+8).,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem,caller-thread,datetime.fromisoformat;datetime.strptime;dt.astimezone;dt.replace;isdigit;len;local.strftime;raw.replace;raw.rstrip;replace;str;strip,5,22,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-A41F07FAAB,UNIT-52888D723D,src/data/mt5.py,40,MT5Provider.is_available,public,(self),bool,As-built responsibility derived from `is_available` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_mt5_provider.py,direct-dynamic,baselined-as-built
FUN-A1DFE3CE6D,UNIT-52888D723D,src/data/mt5.py,43,MT5Provider.account_info,public,(self),"dict[str, object]",As-built responsibility derived from `account_info` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_mt5_provider.py,direct-dynamic,baselined-as-built
FUN-2CEB3AE7C8,UNIT-52888D723D,src/data/mt5.py,46,MT5Provider.shutdown,public,(self),None,As-built responsibility derived from `shutdown` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,,static-and-component,baselined-as-built
FUN-EBA1AB6898,UNIT-52888D723D,src/data/mt5.py,57,DisabledMT5Provider.__init__,internal,"(self, reason: str='MT5_ENABLED=false')",None,As-built responsibility derived from `__init__` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,low,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_aspice_high_risk_contracts.py,direct-dynamic,baselined-as-built
FUN-142D9A85D4,UNIT-52888D723D,src/data/mt5.py,60,DisabledMT5Provider.is_available,public,(self),bool,As-built responsibility derived from `is_available` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_mt5_provider.py,direct-dynamic,baselined-as-built
FUN-A96D8007A3,UNIT-52888D723D,src/data/mt5.py,63,DisabledMT5Provider.account_info,public,(self),"dict[str, object]",As-built responsibility derived from `account_info` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,MT5UnavailableError,none-detected,caller-thread,MT5UnavailableError,0,2,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_mt5_provider.py,direct-dynamic,baselined-as-built
FUN-0F677DDA5E,UNIT-52888D723D,src/data/mt5.py,66,DisabledMT5Provider.shutdown,public,(self),None,As-built responsibility derived from `shutdown` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,,static-and-component,baselined-as-built
FUN-EFAF091F3B,UNIT-52888D723D,src/data/mt5.py,73,MetaTrader5Provider.__init__,internal,"(self, config: MT5Config | None=None)",None,As-built responsibility derived from `__init__` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,MT5UnavailableError,none-detected,caller-thread,MT5Config;MT5UnavailableError,1,8,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_aspice_high_risk_contracts.py,direct-dynamic,baselined-as-built
FUN-D4E9736D8A,UNIT-52888D723D,src/data/mt5.py,82,MetaTrader5Provider.is_available,public,(self),bool,As-built responsibility derived from `is_available` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,self._ensure_initialized,1,6,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_mt5_provider.py,direct-dynamic,baselined-as-built
FUN-2C7542532D,UNIT-52888D723D,src/data/mt5.py,89,MetaTrader5Provider.account_info,public,(self),"dict[str, object]",As-built responsibility derived from `account_info` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,MT5UnavailableError,none-detected,caller-thread,MT5UnavailableError;data.get;info._asdict;self._ensure_initialized;self._mt5.account_info;self._mt5.last_error,1,17,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_mt5_provider.py,direct-dynamic,baselined-as-built
FUN-573D1AEBA3,UNIT-52888D723D,src/data/mt5.py,107,MetaTrader5Provider.shutdown,public,(self),None,As-built responsibility derived from `shutdown` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,self._mt5.shutdown,1,4,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,,static-and-component,baselined-as-built
FUN-F8948E51CB,UNIT-52888D723D,src/data/mt5.py,112,MetaTrader5Provider._ensure_initialized,internal,(self),None,As-built responsibility derived from `_ensure_initialized` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,MT5UnavailableError,none-detected,caller-thread,MT5UnavailableError;int;self._mt5.initialize;self._mt5.last_error,6,17,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,,static-and-component,baselined-as-built
FUN-28BBA5CB4C,UNIT-52888D723D,src/data/mt5.py,131,get_mt5_provider,public,(config: MT5Config | None=None),MT5Provider,As-built responsibility derived from `get_mt5_provider` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,DisabledMT5Provider;MT5Config;MetaTrader5Provider;str,2,8,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_mt5_provider.py,direct-dynamic,baselined-as-built
FUN-1ED76EBFC7,UNIT-C335B8F5CF,src/data/news_topics.py,17,cluster_headline_topics,public,"(items: list[HeadlineItem], *, max_topics: int=3)","list[dict[str, object]]",Rule-based topic buckets from headline text.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,any;append;buckets.items;int;item.text.lower;k.lower;len;topics.append;topics.sort,5,27,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_analyst_input_density.py,direct-dynamic,baselined-as-built
FUN-CE8B65F86A,UNIT-0F842B8ECE,src/data/proxy_env.py,8,read_system_proxy,public,(),str | None,As-built responsibility derived from `read_system_proxy` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem;shared-state,caller-thread,os.environ.get;server.split;strip;winreg.CloseKey;winreg.OpenKey;winreg.QueryValueEx,6,24,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,,static-and-component,baselined-as-built
FUN-2365B1EA92,UNIT-0F842B8ECE,src/data/proxy_env.py,34,apply_system_proxy,public,(),str | None,Set http_proxy/https_proxy from env or Windows registry (idempotent).,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,shared-state,caller-thread,os.environ.setdefault;read_system_proxy,1,7,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,,static-and-component,baselined-as-built
FUN-FC8CBED92A,UNIT-C590FCE576,src/data/sources/_http.py,29,post_json,public,"(url: str, *, body: dict[str, Any] | list[Any], params: dict[str, Any] | None=None, headers: dict[str, str] | None=None, timeout: int | None=None)",Any,As-built responsibility derived from `post_json` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,RuntimeError,external-io,caller-thread,RuntimeError;log.warning;merged.setdefault;range;requests.post;resp.json;resp.raise_for_status;time.sleep,4,32,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_http_helpers.py,direct-dynamic,baselined-as-built
FUN-6AFE1EC0A4,UNIT-C590FCE576,src/data/sources/_http.py,63,get_json,public,"(url: str, *, params: dict[str, Any] | None=None, headers: dict[str, str] | None=None, cookies: dict[str, str] | None=None)",Any,As-built responsibility derived from `get_json` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,get_text;json.loads,0,8,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_http_helpers.py,direct-dynamic,baselined-as-built
FUN-299C0D3A32,UNIT-C590FCE576,src/data/sources/_http.py,73,get_text,public,"(url: str, *, params: dict[str, Any] | None=None, headers: dict[str, str] | None=None, cookies: dict[str, str] | None=None)",str,As-built responsibility derived from `get_text` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,RuntimeError,external-io,caller-thread,RuntimeError;log.warning;range;requests.get;resp.raise_for_status;time.sleep,3,29,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_http_helpers.py,direct-dynamic,baselined-as-built
FUN-600C64BCB0,UNIT-0DF4638D5E,src/data/sources/base.py,14,DataSource.fetch,public,(self),list[EvidenceItem] | ExternalFactors,As-built responsibility derived from `fetch` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,medium,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_archive_compat.py;tests/unit/test_archive_transfer.py;tests/unit/test_aspice_high_risk_contracts.py;tests/unit/test_external_data_view.py;tests/unit/test_generation_worker.py;tests/unit/test_orchestrator_hooks.py;tests/unit/test_pipeline_progress_headline.py;tests/unit/test_run_archive.py;tests/unit/test_tradingview_retry.py,direct-dynamic,baselined-as-built
FUN-85282DDC4D,UNIT-1FA1BDF5BA,src/data/sources/dxy.py,14,fetch_dxy_impact,public,(),"tuple[str, dict]","Return (human impact text, refs dict).","caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,ValueError,external-io;filesystem,caller-thread,ValueError;_PLACEHOLDER.replace;fetch_symbol_daily;float;len;log.info;log.warning;round;str,5,40,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/integration/test_external_apis.py;tests/unit/test_external_sources.py,direct-dynamic,baselined-as-built
FUN-85EA252365,UNIT-EC9B21793D,src/data/sources/fundamentals.py,12,FundamentalsDataSource.fetch_external,public,(self),ExternalFactors,As-built responsibility derived from `fetch_external` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,external-io,caller-thread,ExternalFactors;any;fetch_macro_quotes;next;sources.append,3,12,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/integration/test_external_apis.py;tests/unit/test_external_sources.py,direct-dynamic,baselined-as-built
FUN-6A23A66CFF,UNIT-EC9B21793D,src/data/sources/fundamentals.py,25,FundamentalsDataSource.fetch_evidence,public,(self),list[EvidenceItem],As-built responsibility derived from `fetch_evidence` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,external-io,caller-thread,fetch_macro_quotes;macro_quotes_to_evidence,0,2,high,ARC-DATA,SWR-CORE-001;SWR-DATA-001;SWR-DATA-002;SWR-DATA-003;SWR-CFG-001;SWR-NFR-001,tests/unit/test_external_sources.py,direct-dynamic,baselined-as-built
